SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,bought_in_past_month,amazon_sales_badge,sales_value,tier,confidence_score,flags,reasons,ean_exact_match,SupplierURL,AmazonURL,fba_seller_count,Category,_row_id,tier,confidence_score,reasons,flags,ean_exact_match,title_similarity,shared_tokens
ASHLEY NON STICK FRYING PAN 24CM,"Laura Ashley 24cm Non Stick Frying Pan - Stylish BPA, PFOA-Free Forged Aluminium Frying Pan for Induction Hob - Easy to Wash & Oven Safe - Multi-Hob Compatible - 10 Years Guarantee - Dark Dove Grey",5017403069997,5015826913125,B0DD5F2XFG,2.676,23.99,9.681666667,348.2613909,,,0,TIER_4_REJECTED,0,EAN_MISMATCH | BRAND_MISMATCH,"EAN mismatch: supplier=5017403069997 vs amazon=5015826913125 | Weak title match (sim=0.27, shared=6)",False,https://www.efghousewares.co.uk/ashley-non-stick-frying-pan-24cm-121998,https://www.amazon.co.uk/dp/B0DD5F2XFG,,Ashley Non Stick Frying Pan 24Cm 121998,649,TIER_4_REJECTED,0,"EAN mismatch: supplier=5017403069997 vs amazon=5015826913125 | Weak title match (sim=0.27, shared=6)",EAN_MISMATCH | BRAND_MISMATCH,False,0.273,6
EXPANDING WILLOW TRELLIS 1.8M X 1.2M,"DXF RC 7.4V LIPO BATTERY 2Pack - 8400mAh 2S LIPO Battery for 1/8 & 1/10 Cars - lipo battery High Discharge 100C, Deans/T Plug, Fits Losi, HPI, Axial & More",5050642003117,,B08FXYW458,12.4128,69.99,36.27225,332.9562144,,,0,TIER_4_REJECTED,0,AMAZON_EAN_MISSING | BRAND_MISMATCH,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.16, shared=0)",False,https://www.efghousewares.co.uk/expanding-willow-trellis-1-8m-x-1-2m,https://www.amazon.co.uk/dp/B08FXYW458,,Other,650,TIER_4_REJECTED,0,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.16, shared=0)",AMAZON_EAN_MISSING | BRAND_MISMATCH,False,0.158,0
MAGNETIC TRAVEL GAMES,"JJPRIME - Magnetic Travel Board Games Set of 4 Chess, Draughts, Ludo, Snakes and Ladders Game for Kids Travel Games For Kids On Plane | Magnetic Games For Kid Travel Chess Set Magnetic with Pouch",5050565241924,5055871772346,B01IB2SNES,0.804,9.99,3.185,261.0655738,600,600,600,TIER_4_REJECTED,0,EAN_MISMATCH | BRAND_MISMATCH,"EAN mismatch: supplier=5050565241924 vs amazon=5055871772346 | Weak title match (sim=0.20, shared=3)",False,https://www.efghousewares.co.uk/magnetic-travel-games,https://www.amazon.co.uk/dp/B01IB2SNES,Available (see Keepa data),Magnetic Travel Games,651,TIER_4_REJECTED,0,"EAN mismatch: supplier=5050565241924 vs amazon=5055871772346 | Weak title match (sim=0.20, shared=3)",EAN_MISMATCH | BRAND_MISMATCH,False,0.199,3
REDWOOD TELESCOPIC HIKING POLE,"Underwood-Aggregator Walking Poles - 2 Pack Collapsible Hiking Poles for Women and Men, Ultralight Telescopic Backpacking Walking Stick, Adjustable Trekking Poles for Mountaining, Anti-shock System",5017403136965,746555543011,B0BJTS7R9X,3.828,23.99,9.691666667,259.1354724,500,500,500,TIER_4_REJECTED,0,EAN_MISMATCH | BRAND_MISMATCH,"EAN mismatch: supplier=5017403136965 vs amazon=746555543011 | Weak title match (sim=0.24, shared=2)",False,https://www.efghousewares.co.uk/redwood-telescopic-hiking-pole-109411,https://www.amazon.co.uk/dp/B0BJTS7R9X,Available (see Keepa data),Redwood Telescopic Hiking Pole 109411,652,TIER_4_REJECTED,0,"EAN mismatch: supplier=5017403136965 vs amazon=746555543011 | Weak title match (sim=0.24, shared=2)",EAN_MISMATCH | BRAND_MISMATCH,False,0.244,2
FOREVER AND ALWAYS CANDLE WHITE COTTON AND LINEN 30HOURS,Lesser & Pavey Scented Candles for Gifts | Perfect Candles Gifts for All Occasions| Lovely Forever & Always Fragrance Candles – Madelaine by Hearts Design,5010792497341,,B0BYF9M7V6,2.892,14,4.546666667,153.6036036,,,0,TIER_4_REJECTED,0,AMAZON_EAN_MISSING | BRAND_MISMATCH,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.28, shared=2)",False,https://www.efghousewares.co.uk/forever-and-always-candle-white-cotton-and-linen-30hours-120512,https://www.amazon.co.uk/dp/B0BYF9M7V6,,Forever And Always Candle White Cotton And Linen 30Hours 120512,653,TIER_4_REJECTED,0,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.28, shared=2)",AMAZON_EAN_MISSING | BRAND_MISMATCH,False,0.283,2
PRIMA STAINLESS STEEL STRAINER SET 3PK,"Sieves and Strainers Set – 3 Pack Stainless Steel Fine Mesh Sieve (7cm, 12cm, 18cm) | Rust Free, Dishwasher Safe, Flour Sifter for Baking & Cooking",5038673184869,195893181537,B09DYDR5F2,1.14,9.49,2.288333333,152.5555556,600,600,600,TIER_4_REJECTED,0,EAN_MISMATCH | BRAND_MISMATCH,"EAN mismatch: supplier=5038673184869 vs amazon=195893181537 | Weak title match (sim=0.35, shared=2)",False,https://www.efghousewares.co.uk/prima-s-s-strainer-set-3pk,https://www.amazon.co.uk/dp/B09DYDR5F2,Available (see Keepa data),Prima S S Strainer Set 3Pk,654,TIER_4_REJECTED,0,"EAN mismatch: supplier=5038673184869 vs amazon=195893181537 | Weak title match (sim=0.35, shared=2)",EAN_MISMATCH | BRAND_MISMATCH,False,0.352,2
ISLA BABY DOLL SET 26CM,"vamei Baby Doll Set, 12 Inches Baby Born Dolls for Girls, Baby Doll Accessories with Clothes Carrier Bassinet Bed Bottle Feeding Set, Pretend Play Toddler Toys Gift for 3 4 5 6 Years Old Girls",5012866303183,,B0DRG3DXWF,7.86,29.99,10.14166667,142.8403756,100,100,100,TIER_4_REJECTED,0,AMAZON_EAN_MISSING | BRAND_MISMATCH,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.17, shared=2)",False,https://www.efghousewares.co.uk/isla-baby-doll-set-26cm-123820,https://www.amazon.co.uk/dp/B0DRG3DXWF,Available (see Keepa data),Isla Baby Doll Set 26Cm 123820,655,TIER_4_REJECTED,0,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.17, shared=2)",AMAZON_EAN_MISSING | BRAND_MISMATCH,False,0.17,2
REVITALISE RED EDT 85ML POUR FEMME EACH,Fine Perfumery Perfume Revitalise Pink 100ML PK12,5055170281280,,B00F4L6I88,1.344,8.99,2.287916667,137.000998,,,0,TIER_4_REJECTED,0,AMAZON_EAN_MISSING | BRAND_MISMATCH,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.36, shared=1)",False,https://www.efghousewares.co.uk/revitalise-red-edt-85ml-pour-femme-each-109997,https://www.amazon.co.uk/dp/B00F4L6I88,,Revitalise Red Edt 85Ml Pour Femme Each 109997,656,TIER_4_REJECTED,0,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.36, shared=1)",AMAZON_EAN_MISSING | BRAND_MISMATCH,False,0.364,1
HOBBY RATTAN PEDAL BIN 3 LTR,"KW Soft Shade Small Round Pedal Bin 3ltr (Orange, 3 Ltr)",8694064011694,5061032790364,B0D2RSNQHT,4.14,16.99,4.068333333,101.7083333,,,0,TIER_4_REJECTED,0,EAN_MISMATCH | BRAND_MISMATCH,"EAN mismatch: supplier=8694064011694 vs amazon=5061032790364 | Moderate title match (sim=0.49, shared=3)",False,https://www.efghousewares.co.uk/hobby-rattan-pedal-bin-3-ltr,https://www.amazon.co.uk/dp/B0D2RSNQHT,,Hobby Rattan Pedal Bin 3 Ltr,657,TIER_4_REJECTED,0,"EAN mismatch: supplier=8694064011694 vs amazon=5061032790364 | Moderate title match (sim=0.49, shared=3)",EAN_MISMATCH | BRAND_MISMATCH,False,0.494,3
NEON COLOURING SET,"CRAYOLA Inspiration Art Case - 140 Pieces of Colouring Fun! | Includes Crayons, Markers, Pencils & Paper | Ideal for Kids Aged 5+",5015934803813,71662045326,B00CI6J5JQ,3.324,14.57,3.151666667,94.92971888,900,900,900,TIER_4_REJECTED,0,AMAZON_EAN_MISSING | BRAND_MISMATCH,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.23, shared=1)",False,https://www.efghousewares.co.uk/neon-colouring-set-118509,https://www.amazon.co.uk/dp/B00CI6J5JQ,Available (see Keepa data),Neon Colouring Set 118509,658,TIER_4_REJECTED,0,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.23, shared=1)",AMAZON_EAN_MISSING | BRAND_MISMATCH,False,0.23,1
WHAM CASA MIDNIGHT SWING BIN 50LTR,Set of Wham 50Lt High Grade Plastic Black Flip Top Waste Rubbish Bin (2),5038135170812,,B08F5BYRQ1,8.868,24.69,7.13875,89.90869018,,,0,TIER_4_REJECTED,0,AMAZON_EAN_MISSING | BRAND_MISMATCH,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.35, shared=2)",False,https://www.efghousewares.co.uk/wham-casa-midnight-swing-bin-50ltr,https://www.amazon.co.uk/dp/B08F5BYRQ1,,Wham Casa Midnight Swing Bin 50Ltr,659,TIER_4_REJECTED,0,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.35, shared=2)",AMAZON_EAN_MISSING | BRAND_MISMATCH,False,0.346,2
MEMORIAL GARDEN STONE,Roots & Shoots Multicolor Assorted Design Polystone Memorial Garden Stone - (16x16cm) 1 Piece - Ideal for Outdoor Decor & Remembrance,5050565568151,,B0CXG7NZ21,0.924,6.63,0.96625,73.20075758,,,0,TIER_4_REJECTED,0,AMAZON_EAN_MISSING | BRAND_MISMATCH,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.28, shared=3)",False,https://www.efghousewares.co.uk/memorial-garden-stone-120058,https://www.amazon.co.uk/dp/B0CXG7NZ21,,Memorial Garden Stone 120058,660,TIER_4_REJECTED,0,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.28, shared=3)",AMAZON_EAN_MISSING | BRAND_MISMATCH,False,0.284,3
KINGFISHER PATIO WEED BRUSH 120CM,"Harbour Housewares Wooden Long Handle Weed Brush - Patio & Driveway Weed Remover with Brass Bristles and Steel Scraper - 120cm Garden Path, Block Paving & Moss Cleaner",5013478150851,5056703623256,B0F4XH7PSR,2.088,8.99,1.667916667,72.83478894,200,200,200,TIER_4_REJECTED,0,EAN_MISMATCH | BRAND_MISMATCH,"EAN mismatch: supplier=5013478150851 vs amazon=5056703623256 | Weak title match (sim=0.22, shared=4)",False,https://www.efghousewares.co.uk/kingfisher-patio-weed-brush-120cm-5-10,https://www.amazon.co.uk/dp/B0F4XH7PSR,,Kingfisher Patio Weed Brush 120Cm 5 10,661,TIER_4_REJECTED,0,"EAN mismatch: supplier=5013478150851 vs amazon=5056703623256 | Weak title match (sim=0.22, shared=4)",EAN_MISMATCH | BRAND_MISMATCH,False,0.215,4
ALBERO MULTIPURPOSE TRAY NO3,"Argon Tableware Black Rectangular Serving Tray 45.5 x 35.5cm - Reusable Non Slip Rubberized Surface Platter for Food and Drinks - Heat Resistant Stackable Tray for Bars, Restaurants and Home Use",8414926114390,5055336449370,B00366NX7C,1.608,9.99,1.225,64.81481481,100,100,100,TIER_4_REJECTED,0,EAN_MISMATCH | BRAND_MISMATCH,"EAN mismatch: supplier=8414926114390 vs amazon=5055336449370 | Weak title match (sim=0.18, shared=1)",False,https://www.efghousewares.co.uk/albero-multipurpose-tray-no3,https://www.amazon.co.uk/dp/B00366NX7C,Available (see Keepa data),Albero Multipurpose Tray No3,662,TIER_4_REJECTED,0,"EAN mismatch: supplier=8414926114390 vs amazon=5055336449370 | Weak title match (sim=0.18, shared=1)",EAN_MISMATCH | BRAND_MISMATCH,False,0.184,1
CASA & CASA WIRE COATED DISH RACK LARGE GREY,"Delfinware 2100 GRY Dish Drainer, Metal, Grey, 48.5 x 38 x 12 cm",5056295706795,5017118821002,B00P6C7L2W,11.5344,29.95,5.936333333,58.41697829,,,0,TIER_4_REJECTED,0,EAN_MISMATCH | BRAND_MISMATCH,"EAN mismatch: supplier=5056295706795 vs amazon=5017118821002 | Weak title match (sim=0.37, shared=2)",False,https://www.efghousewares.co.uk/casa-casa-wire-coated-dish-rack-large-grey-120702,https://www.amazon.co.uk/dp/B00P6C7L2W,,Other,663,TIER_4_REJECTED,0,"EAN mismatch: supplier=5056295706795 vs amazon=5017118821002 | Weak title match (sim=0.37, shared=2)",EAN_MISMATCH | BRAND_MISMATCH,False,0.369,2
PLASPLUGS P/BOARD SUPER TOGGLE PK5,Plasplug SSTC554 Super Toggle Hollow Fixing,5010047103058,5010047125548,B00534860Y,1.548,6,0.88,47.82608696,50,50,50,TIER_4_REJECTED,0,EAN_MISMATCH | BRAND_MISMATCH,"EAN mismatch: supplier=5010047103058 vs amazon=5010047125548 | Weak title match (sim=0.61, shared=2)",False,https://www.efghousewares.co.uk/plasplugs-p-board-super-toggle-pk5,https://www.amazon.co.uk/dp/B00534860Y,,Plasplugs P Board Super Toggle Pk5,664,TIER_4_REJECTED,0,"EAN mismatch: supplier=5010047103058 vs amazon=5010047125548 | Weak title match (sim=0.61, shared=2)",EAN_MISMATCH | BRAND_MISMATCH,False,0.605,2
EVERREADY T8 4FT 36W TUBE LIGHT,Osram 4Ft 36w T8 Fluorescent Tube - Colour 865 - Daylight [6500k],5050028016069,4050300591384,B000UXH8KM,3.5856,21.8,1.598666667,45.18560392,100,100,100,TIER_4_REJECTED,0,EAN_MISMATCH | BRAND_MISMATCH,"EAN mismatch: supplier=5050028016069 vs amazon=4050300591384 | Moderate title match (sim=0.46, shared=3)",False,https://www.efghousewares.co.uk/everready-t8-4ft-36w-tube-light-110739,https://www.amazon.co.uk/dp/B000UXH8KM,,Other,665,TIER_4_REJECTED,0,"EAN mismatch: supplier=5050028016069 vs amazon=4050300591384 | Moderate title match (sim=0.46, shared=3)",EAN_MISMATCH | BRAND_MISMATCH,False,0.457,3
LANTERN STOCKHOLM,Smart Garden Stockholm Lantern (Medium),5050642017374,,B08S45YGWT,17.268,32.99,6.017916667,40.28056671,,,0,TIER_4_REJECTED,0,AMAZON_EAN_MISSING | BRAND_MISMATCH,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.52, shared=2)",False,https://www.efghousewares.co.uk/lantern-stockholm,https://www.amazon.co.uk/dp/B08S45YGWT,,Lantern Stockholm,666,TIER_4_REJECTED,0,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.52, shared=2)",AMAZON_EAN_MISSING | BRAND_MISMATCH,False,0.519,2
MR & MRS CANDLE WHITE COTTON & LINEN 30HRS,"Handmade Personalised 2nd Wedding Anniversary Candle, Gift for Couples, Hand Poured Soy Wax Vegan Scented Candle, Mr & Mrs Gift, Cotton Anniversary (White Votive, Fresh Linen)",5010792497266,,B0FR26NGTT,6.576,14.99,2.177916667,36.11802101,,,0,TIER_4_REJECTED,0,AMAZON_EAN_MISSING | BRAND_MISMATCH,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.23, shared=5)",False,https://www.efghousewares.co.uk/mr-mrs-candle-white-cotton-linen-30hrs-111949,https://www.amazon.co.uk/dp/B0FR26NGTT,,Mr Mrs Candle White Cotton Linen 30Hrs 111949,667,TIER_4_REJECTED,0,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.23, shared=5)",AMAZON_EAN_MISSING | BRAND_MISMATCH,False,0.232,5
A-Z MUSICAL PHONE,"LeapFrog Scout's Ring & Record Learning Phone, Interactive Learning Toy with Numbers, Alphabet, French and Mandarin Words, Musical Baby Toy for Ages 6, 12, 18 Months +, English Version",5012866651024,3417766209030,B0DPJ52DX9,4.368,11,0.676666667,16.14956245,,,0,TIER_4_REJECTED,0,EAN_MISMATCH | BRAND_MISMATCH,"EAN mismatch: supplier=5012866651024 vs amazon=3417766209030 | Weak title match (sim=0.14, shared=2)",False,https://www.efghousewares.co.uk/a-z-musical-phone-120235,https://www.amazon.co.uk/dp/B0DPJ52DX9,,A Z Musical Phone 120235,668,TIER_4_REJECTED,0,"EAN mismatch: supplier=5012866651024 vs amazon=3417766209030 | Weak title match (sim=0.14, shared=2)",EAN_MISMATCH | BRAND_MISMATCH,False,0.137,2
KINGAVON 2 WAY PLUG ADAPTOR WITH TYPE C & USB,"Multi Plug Extension Socket with 4 USB (2 Type C), ANVODE 4 Way Plug Adaptor with Short Cable, Adapter Plug UK Turn 1 to 8, Short Extension Lead Power Strip for Bedroom, Office, Kitchen. White",5017403134213,,B0F327VS5G,7.9776,15.99,1.077,14.96248958,400,400,400,TIER_4_REJECTED,0,AMAZON_EAN_MISSING | BRAND_MISMATCH,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.32, shared=5)",False,https://www.efghousewares.co.uk/kingavon-2-way-plug-adaptor-with-type-c-usb-109589,https://www.amazon.co.uk/dp/B0F327VS5G,Available (see Keepa data),Other,669,TIER_4_REJECTED,0,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.32, shared=5)",AMAZON_EAN_MISSING | BRAND_MISMATCH,False,0.325,5
ASHLEY FUNNEL SET 3PC,"3pcs Funnel Set | Stainless Steel Funnels with Handles for Kitchen, Cooking, and Oil | Durable and Easy to Clean | Funnels for Filling Bottles and Containers",5017403116011,,B0D9LXFL9Q,1.008,5.99,0.031666667,2.278177458,50,50,50,TIER_4_REJECTED,0,AMAZON_EAN_MISSING | BRAND_MISMATCH,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.16, shared=1)",False,https://www.efghousewares.co.uk/ashley-funnel-set-3pc,https://www.amazon.co.uk/dp/B0D9LXFL9Q,Available (see Keepa data),Ashley Funnel Set 3Pc,670,TIER_4_REJECTED,0,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.16, shared=1)",AMAZON_EAN_MISSING | BRAND_MISMATCH,False,0.162,1
KIMBA KITTEN MUG,Lesser & Pavey British Designed Barrel Coffee Mug | Ceramic Mugs for Home or Work | Large Mugs for Hot Drinks | Kimba Kitten Tea and Coffee Cups - Bug Art,5010792341712,,B0CJWFTZ77,4.44,9.29,-0.079583333,-1.87254902,,,0,TIER_4_REJECTED,0,AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.18, shared=3)",False,https://www.efghousewares.co.uk/kimba-kitten-mug-116483,https://www.amazon.co.uk/dp/B0CJWFTZ77,,Kimba Kitten Mug 116483,671,TIER_4_REJECTED,0,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.18, shared=3)",AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE,False,0.182,3
CANDLE PILLAR CANDLE 150HR,Carousel Home 150 Hours Burn Time Overdipped Church Pillar Candle,5024418717317,,B00KX8HSFO,5.172,10,-0.186666667,-3.840877915,,,0,TIER_4_REJECTED,0,AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.42, shared=2)",False,https://www.efghousewares.co.uk/candle-pillar-candle-150hr,https://www.amazon.co.uk/dp/B00KX8HSFO,,Candle Pillar Candle 150Hr,672,TIER_4_REJECTED,0,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.42, shared=2)",AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE,False,0.418,2
SANCTUARY GARDEN MIRROR ARCH GREY  34.5 X 69.5 X 2.5CM,"VFM - Arched Garden Mirror Mirror for Gardens Distressed for Walls Indoor & Outdoor Mirror, Durable & Elegant Panelled Mirror - 34. 5cm 69. 5 X 2. 5cm Grey",5050565815446,,B0D1KWM2F8,9.336,14.01,-0.81625,-9.798919568,,,0,TIER_4_REJECTED,0,AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.25, shared=4)",False,https://www.efghousewares.co.uk/sanctuary-garden-mirror-arch-grey-34-5-x-69-5-x-2-5cm-120157,https://www.amazon.co.uk/dp/B0D1KWM2F8,,Sanctuary Garden Mirror Arch Grey 34 5 X 69 5 X 2 5Cm 120157,673,TIER_4_REJECTED,0,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.25, shared=4)",AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE,False,0.253,4
ELLIOTTS GLASS SPRAY BOTTLE CLEAR 480ML,"Elliott 480ml Clear Glass Spray Bottle, Manufactured from Recycled Glass and featuring a locking trigger action spray Mechanism, Ideal for use for Cleaning, Watering Plants and many other uses",5013159004404,,B099X8N78L,1.812,5.65,-0.467916667,-22.71440129,50,50,50,TIER_4_REJECTED,0,AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.29, shared=5)",False,https://www.efghousewares.co.uk/elliotts-glass-spray-bottle-clear-480ml,https://www.amazon.co.uk/dp/B099X8N78L,,Elliotts Glass Spray Bottle Clear 480Ml,674,TIER_4_REJECTED,0,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.29, shared=5)",AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE,False,0.289,5
ROLSON BRADWL 75MM SOFT GRIP HANDLE,TIMCO Brawdawl - 75mm - Ease The Insertion of a Nail or Screw - Ergonomic Soft Grip Handle - High Grade and Manufactured from CRV,5029594485708,5056110860671,B09XFGWMZ3,0.876,5.1,-0.34,-26.5625,50,50,50,TIER_4_REJECTED,0,EAN_MISMATCH | BRAND_MISMATCH | UNPROFITABLE,"EAN mismatch: supplier=5029594485708 vs amazon=5056110860671 | Moderate title match (sim=0.38, shared=4)",False,https://www.efghousewares.co.uk/rolson-bradwl-75mm-soft-grip-handle-106842,https://www.amazon.co.uk/dp/B09XFGWMZ3,,Rolson Bradwl 75Mm Soft Grip Handle 106842,675,TIER_4_REJECTED,0,"EAN mismatch: supplier=5029594485708 vs amazon=5056110860671 | Moderate title match (sim=0.38, shared=4)",EAN_MISMATCH | BRAND_MISMATCH | UNPROFITABLE,False,0.375,4
HIGHLAND COW PLAQUE FRIENDS,Lesser & Pavey Love & Affection Highland Cow Wooden Plaque - Friends For Home Decor & Gift | Wooden and Acrylic Plaques For Home and Office | Ideal Signs & Plaque Birthday Gifts For Women & Men,5010792749549,,B0DT774RWB,6.588,8.99,-2.082083333,-34.47157837,,,0,TIER_4_REJECTED,0,AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.25, shared=4)",False,https://www.efghousewares.co.uk/highland-cow-plaque-friends-116502,https://www.amazon.co.uk/dp/B0DT774RWB,,Highland Cow Plaque Friends 116502,676,TIER_4_REJECTED,0,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.25, shared=4)",AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE,False,0.255,4
LOCTITE  SUPERGLUE POWER  FLEX 3G,"Loctite 2633674 Super Glue Gel, Transparent Clear, 3g",5010266428017,5010305061212,B0B9HBLLLG,2.676,4.1,-1.453333333,-52.27817746,,,0,TIER_4_REJECTED,0,EAN_MISMATCH | UNPROFITABLE,"EAN mismatch: supplier=5010266428017 vs amazon=5010305061212 | Weak title match (sim=0.64, shared=1) | Brand match: loctite",False,https://www.efghousewares.co.uk/loctite-superglue-power-flex-3g,https://www.amazon.co.uk/dp/B0B9HBLLLG,Available (see Keepa data),Loctite Superglue Power Flex 3G,677,TIER_4_REJECTED,0,"EAN mismatch: supplier=5010266428017 vs amazon=5010305061212 | Weak title match (sim=0.64, shared=1) | Brand match: loctite",EAN_MISMATCH | UNPROFITABLE,False,0.643,1
ELLIOTTS DISH MOP,Elliott Dish Mop,5013159001335,,B00KZDW12W,1.056,3.99,-1.01375,-70.89160839,200,200,200,TIER_4_REJECTED,0,AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.97, shared=2)",False,https://www.efghousewares.co.uk/elliotts-dish-mop-15-2,https://www.amazon.co.uk/dp/B00KZDW12W,,Elliotts Dish Mop 15 2,678,TIER_4_REJECTED,0,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.97, shared=2)",AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE,False,0.97,2
BEE RATTLE 3MONTHS +,"Bright Starts Grab and Spin Baby Rattle and BPA-Free Teether Toy, Ages 3 Months +",5033849554484,,B000FMQWS2,2.5776,3.99,-2.28175,-84.57190511,400,400,400,TIER_4_REJECTED,0,AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.35, shared=1)",False,https://www.efghousewares.co.uk/bee-rattle-3months-,https://www.amazon.co.uk/dp/B000FMQWS2,,Other,679,TIER_4_REJECTED,0,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.35, shared=1)",AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE,False,0.351,1
DR BECKMANN MAGIC LEAVES BIO 25PCS,Dr. Beckmann MAGIC LEAVES Laundry Detergent Sheets BIO | Convenient and pre-dosed laundry detergent sheets | Dissolvable climate neutral and easy to use | 25 sheets,5010287420014,,B0B1HXYRVR,4.02,3.49,-3.837916667,-98.40811966,,,0,TIER_4_REJECTED,0,AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.33, shared=4)",False,https://www.efghousewares.co.uk/dr-beckmann-magic-leves-25-sheets-bio,https://www.amazon.co.uk/dp/B0B1HXYRVR,,Dr Beckmann Magic Leves 25 Sheets Bio,680,TIER_4_REJECTED,0,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.33, shared=4)",AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE,False,0.332,4
PAW PATROL COLOURING BOOK,"ALLIGATOR - Paw Patrol Colouring Book, Colouring Books for Children, Paw Patrol Book, Paw Patrol Colouring Book, Colouring Books, Kids Colouring Books, Colouring Book",9781788244329,,178824432X,1.2,3.4,-1.551666667,-100.1075269,100,100,100,TIER_4_REJECTED,0,AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.27, shared=4)",False,https://www.efghousewares.co.uk/paw-patrol-colouring-book-121030,https://www.amazon.co.uk/dp/178824432X,,Paw Patrol Colouring Book 121030,681,TIER_4_REJECTED,0,"Supplier EAN present, Amazon EAN missing | Weak title match (sim=0.27, shared=4)",AMAZON_EAN_MISSING | BRAND_MISMATCH | UNPROFITABLE,False,0.272,4
COOKHOUSE STRAINER SEIVE 18CMS,"Chef Aid 18cm Wide Nylon Mesh Plastic Strainer in White - Ideal for Draining, Straining, and Washing Beans, Fruits, Vegetables, Salads, and More - BPA Free, Dishwasher Safe",5015302476137,5016606329501,B000TAQOMY,1.14,2.99,-2.128333333,-141.8888889,100,100,100,TIER_4_REJECTED,0,EAN_MISMATCH | BRAND_MISMATCH | UNPROFITABLE,"EAN mismatch: supplier=5015302476137 vs amazon=5016606329501 | Weak title match (sim=0.23, shared=1)",False,https://www.efghousewares.co.uk/cookhouse-strainer-seive-18cms,https://www.amazon.co.uk/dp/B000TAQOMY,,Cookhouse Strainer Seive 18Cms,682,TIER_4_REJECTED,0,"EAN mismatch: supplier=5015302476137 vs amazon=5016606329501 | Weak title match (sim=0.23, shared=1)",EAN_MISMATCH | BRAND_MISMATCH | UNPROFITABLE,False,0.228,1
