SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,tier,new_tier,confidence_score,new_confidence_score,posterior_match_probability
Procamp Ultra Bright LED Torch Assorted Colours,"Gem Imports Procamp Super Bright Mini Torch with Batteries - Small, Light, Flashlight 9 LEDs (Black)",5056283868481,,B0CSKSDSZM,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,62.4,0.624221
Duracell Plus Power 9V 6LP3146/MN1604 Battery,DURACELL BATTERIES - 9V,5000394105485,,B00TD0RBFK,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,19.5,0.195159
Aqua Shot Water Blaster CDU Assorted Colours,HTI GiftLocalUK Aqua Blaster - Assorted,5050837342618,,B07231FPV6,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,95.0,0.94969
Eveready Super Heavy Duty Carbon Zinc 9V Battery,1x EVEREADY Super Zinc Carbon Batteries 9v (6F22 / PP3) 9v Electrical Products,7638900227543,,B009K1SAMA,TIER_4_REJECTED,TIER_2_LIKELY,10,99.8,0.998407
"Marksman Mini Long Nose Pliers 4.5""","4.5"" (11.5cm) Mini Long Nose Plier",5038673510002,,B0CG25Y7FX,TIER_4_REJECTED,TIER_2_LIKELY,10,99.0,0.990419
Paint Factory Household Purple Gloss 250ml,Purple Gloss Interior & Exterior Spray Paint 250ml,5055319573696,,B00A1OFOBK,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,93.4,0.933841
Assorted Colour Magnetic Letters & Numbers 52 Pack,KandyToys 52 Piece Magnetic Numbers & Letters - Educational Toys Fridge Magnets Spelling and Maths,5033849001346,,B01M30L8I0,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,90.7,0.907102
Dekton Universal Mixer Tap Connector,"DEKTON Multi Tap Adapter – Durable, Easy-to-Install Connector for Garden Hoses | Perfect for Drip Irrigation Systems and Watering Tools | Universal Fit and Compatibility",5055441459387,,B0F4DDKZJM,TIER_4_REJECTED,TIER_2_LIKELY,10,98.5,0.984526
A4 80GSM White Paper Sketch Pad 60 Sheets Assorted,Artbox A4 Sketch Pad - Assorted (Sheet of 60),5013922056845,,B00F8DH07K,TIER_4_REJECTED,TIER_2_LIKELY,10,98.2,0.982498
Sealapack Biodegradable Food Waste Bag 10L 25 Pack,"Sealapack Essential Food Waste Bags, 100% Biodegradable, Compostable, Pack Of 20",5053249246024,5053249227924.0,B079JZRP1L,TIER_4_REJECTED,TIER_2_LIKELY,10,99.7,0.997001
Elbow Grease Power Cloths 7pk,"Elbow Grease Super Size Power Cloths with Scrub Dots | Washable & Reusable - Non-Scratch, Super Absorbent, Extra Thick Cleaning Cloth Wipes | Removes Tough & Stubborn Stains (Yellow, 7 Pack)",5053249238593,,B07YY8JLBZ,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,94.3,0.942527
Fruity Smelly Ball With Key Ring 90g Assorted Colours,KandyToys 20cm Smelly Fruity Smelly Scented Ball with Keychain,5033849028046,,B00WA2UJ0M,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,75.7,0.756767
Dekton 40mm Iron Padlock With 3 Keys,"Dekton 40MM Iron Padlock | Heavy-Duty Iron Construction with Tough Shackle | Includes 3 Steel Keys | Ideal for Gates, Sheds & Storage | Durable Locking Mechanism | For Home and Industrial Use",5055441441795,,B09QXPJXZP,TIER_4_REJECTED,TIER_2_LIKELY,10,99.7,0.996718
Artbox Easy Colour Animals Colouring Book Assorted,A5 Easy Colour Colouring Book for Kids - More Than 120 Cute Animals - 1 Book,5013922068497,,B08B1Q3VJL,TIER_4_REJECTED,TIER_2_LIKELY,10,99.6,0.9958
Dekton Flexible Drain & Pipe Unblocker 3m,"Dekton 3m Flexible Drain & Pipe Unblocker-Removes Clogging Caused By Hair & Dirt| Ideal For Cleaning Kitchen Sinks, Bathroom, Syphons| Long, Flexible Spiral Tools| Unblocks Drain Without Chemical Aids",5055441451961,,B0DHW1XPTY,TIER_4_REJECTED,TIER_2_LIKELY,10,99.9,0.998727
Non-Stick Loaf Tin 2lb 27 X 14cm,"RSW Non-Stick Load Tin, Tinplate, Black, 9.76 x 5.12 x 1.97 cm",5015302452650,,B01763T7ZM,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,59.2,0.591796
Easynote Lined Duke Writing Pad 135mm X 170mm 200 Pages,"Just stationery 200 Sheets Lined Duke Pad, 3254, White",5013922032542,,B00FEIFKGM,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,89.3,0.892985
Just Stationery A7 Notepads 8 Pack,"Just stationery A7 Notepad (Pack of 8), 4691",5013922046914,,B06ZZ9B6NS,TIER_4_REJECTED,TIER_2_LIKELY,10,99.6,0.996386
Sewing Box Assorted Colour Sewing Thread 32m 12 Pack,Pack of 12 Reels of Assorted Coloured Sewing Threads by Sewing Box,5053249013527,,B08R189249,TIER_4_REJECTED,TIER_2_LIKELY,10,97.2,0.971997
Marksman Stainless Steel Ruler 30cm,"300MM 30CM STAINLESS STRAIGHT EDGE STEEL RULER 12""",5038673550558,,B003YU8CG2,TIER_4_REJECTED,TIER_2_LIKELY,10,99.3,0.992834
Goodyear Long-Handle Windscreen Wonder Defogging Microfibre Pad,Goodyear Car Windscreen Demister Pad Micro Fibre Sponge For Mirror Window Glass Fog Remover,5055441422091,5055441435183.0,B0DJW9LY9D,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,69.2,0.691864
Sealapack Extra Strong Tie Handle Refuse Sacks 8 Pack,"Sealapack BLACK TIE HANDLE BAGS, 70L SUPER SIZE, TOUGH, DURABLE PACK OF 10, SAP047",5050375082618,5053249219981.0,B0C7VXKCZM,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,72.3,0.722855
Bic Kids Assorted Magical Colouring Markers 12 Pack,BIC Magic Effects Coloring Markers,70330365469,,B08V5J3L58,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,64.0,0.640263
Vortex Men's Triple Blade Disposable Razors 3 Pack,BIC Flex 3 Disposable Razors for Men - Triple Blade Light Handle Razor Blades - Pack of 4,5055566995210,,B00V4QP0E0,TIER_4_REJECTED,TIER_2_LIKELY,10,99.9,0.999218
Kids Create Novelty Brick Sharpeners Assorted Colours 6 Pack,"Anker Kids Create, Arts & Crafts, 6 Novelty Sharpeners (Bricks), Assorted, 29.7x21x2 cm, BRIS",5012128472527,,B01BKLQ2JU,TIER_4_REJECTED,TIER_2_LIKELY,10,100.0,0.999808
Nuage Micellar Cleansing Water,"Nuage Micellar Cleansing Water with Aloe Vera, Vitamin E & Chamomile Flower Extract | 3-in-1 - Gently Removes Makeup, Cleanses, Soothes & Hydrates Skin | Suitable for Face, Eyes and Lips (200ml)",5020535008802,,B01KZTT3KS,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,94.2,0.942003
Just Stationery Half Size Duplicate Book 80 Pages,numbered duplicate receipt book half size - no carbon required (NCR),5013922080062,,B005HH51P0,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,92.9,0.929276
U. Bullet Point Black Permanent Markers 7 Pack,"Martello P2314 U. Permanent Markers, Black Ink - Pack of 6",5060082939518,,B0B49YJYL1,TIER_4_REJECTED,TIER_2_LIKELY,10,99.6,0.996035
Artbox Glue Pens Assorted 50ml 4 Pack,THE ART BOXArtbox 50ml Water Based 4 Glue Pens,5013922060156,,B00D79T3TK,TIER_4_REJECTED,TIER_2_LIKELY,10,98.0,0.980249
Kids Create Mixed Pack Of Feathers,"Anker Kids Create Arts and Crafts Mixed Pack of Feathers, Plastic, Assorted Colour",5012128383960,,B00KB4FH6C,TIER_4_REJECTED,TIER_2_LIKELY,10,99.7,0.997293
Artbox Stencil Set Assorted Colours 4pc,THE ART BOXArtbox Stencil - Assorted Colours (Set of 4),5013922010700,,B0070W73KQ,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,88.8,0.888299
Duzzit Glass Wipes 50 Pack Pallet Deal,"Duzzit Glass Wipes - Super Size (25% Bigger & Stronger) | Extra Strong Cleaning Wipes for Glass, Mirrors and More - Cleans and Shines (50 Jumbo Wipes)",5013748090788,,B0019HJUFY,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,87.7,0.877466
Pocket Bamboo Knitting Needles Assorted,Bamboo Knitting Needles,5056170305860,,B086QN229F,TIER_4_REJECTED,TIER_2_LIKELY,10,99.2,0.992347
Kids Create Assorted Colour & Glitter Pipe Cleaners 50 Pack,"Anker Kids Create, Arts & Crafts, 50 Assorted Pipe Cleaners, 29.7x21x2 cm",5012128383991,,B00KB1ZC6K,TIER_4_REJECTED,TIER_2_LIKELY,10,100.0,0.999787
Double Sided Tape & Pads,1 x 4 Metre Roll Of Double Sided Sticky Tape & 320 Double Sided Sticky Pads,5012128340147,,B0096BPUTK,TIER_4_REJECTED,TIER_2_LIKELY,10,97.5,0.975025
Nuage Micellar Vitamin C Cleansing Water 200ml,"Nuage Micellar Cleansing Water Vitamin C 200ml – Gently Removes Makeup, Cleanses & Hydrates Skin – Brightening Antioxidant Formula with Aloe Vera & Vitamin E – Suitable for All Skin Types – No Rinsing",5053249266077,,B0DHXZPQVX,TIER_4_REJECTED,TIER_2_LIKELY,10,100.0,0.999797
151 Shoe Fix Permanent Shoe Repair Glue 30ml,30ml Shoe Fix Repair Glue Adhesive Waterproof Bond Leather Canvas Rubber Vinyl,5053249226095,,B07H2JK676,TIER_4_REJECTED,TIER_2_LIKELY,10,99.8,0.997831
Nuage Cooling Eye Pads 10 Pack,Nuage Cooling Eye Pads - Cools & Soothes Irritated Eyes | Infused with Cucumber & Vitamin E - Refresh & Revive | Suitable for Daily Use - Relax & Pamper (10 Pack),5020535020958,,B0BT7TDKTK,TIER_4_REJECTED,TIER_2_LIKELY,10,99.2,0.991526
Kids Create Assorted Animal Pattern Scissors 2 Pack,"Kids Create - Children's Safety Scissors - Animal Print Arts & Crafts Scissor Set - Premium Quality - Perfect for School, Office or Home - For Arts and Crafts - Fun Activities for Kids",5012128268212,,B00FDU1BP0,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,90.0,0.899965
Marksman Offset Screwdriver Set 3pc,"1 Pack of 3 PCS MARKSMAN Offset Screwdriver Set with Slotted & Cross Point Heads 4XPH0X82X23MM, 5XPH1X95X25MM, 6XPH2X95X30MM Ideal for Getting INTO Awkward Places",5038673540696,,B08HDKLYHF,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,79.8,0.797543
151 White Multipurpose Silicone Sealant 70g,Silicon SEALANT White Tube 70G,5050375038042,,B004SGE0OY,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,94.7,0.94713
Pocket Calculator Black,Anker International Stationary Pocket Calculator - Black,5012128366604,,B00ENZLBVK,TIER_4_REJECTED,TIER_2_LIKELY,10,98.7,0.986738
Jump Happy Feet Invisible Gel Heel Liners 1 Pair CDU,Twin Pack of Gel Heel Liners - Invisible Heel Cushions for Any Shoes,5050375042889,,B00392RLTO,TIER_4_REJECTED,TIER_2_LIKELY,10,95.2,0.952038
Fibre Tips Colouring Pens Assorted Colours 18 Pack,Pack Of 20 Assorted Coloured Fibre Felt Tip Colouring Pens,5012128466052,,B00B82NQQ4,TIER_4_REJECTED,TIER_2_LIKELY,10,97.0,0.969948
Bic Kids Assorted Colouring Pencils 12 Pack,BIC BICBKCP12AST Coloring Pencils44; Assorted Color - Pack of 12,70330365391,,B08K7871P6,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,92.5,0.924662
Dekton Hose Adaptor Set 4pc,"DEKTON 4 PCS 1/2"" - 5/8"" Hose Repair Set | Durable Hose Menders | Leak-Proof Connectors | Easy Installation | Ideal for Garden Hoses | Versatile and Reliable Repair Solution",5055441459424,,B0F4DC1FXQ,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,15.0,0.149837
Duzzit Multicoloured Handgrip Sponge Scourers 6 Pack,Duzzit Pack Of 20 Sponge Scourer Washing Up Sponges,5053249283432,,B000T9E0CQ,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,22.9,0.229047
Masterplast Waterproof Plaster Strip 6cm X 1M CDU,Waterproof plaster strip,5013748091600,,B005L9TS6W,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,90.3,0.902888
Proplast Assorted Children's Plasters 60 Pack,"ProPlast+ Children's Kids Plasters, Assorted Sizes & Designs - Pack of 60, One Size",5056170353533,,B0B5LHPQN9,TIER_4_REJECTED,TIER_2_LIKELY,10,100.0,0.999531
Clear Plastic Pencil Case,IGD 13inch Clear Exam Style Pencil Case,5012128555909,,B0B2S5SHN1,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,85.7,0.85696
Sewing Box Curtain Hooks 100 Pack,100 curtain hooks,5050375039698,,B003BIRT0W,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,85.9,0.859128
Just Stationery A6 Holographic Hardback Notebook Assorted Colours,Premium Notebook A6 Holographic Hardback 60 Pages Ruled Sheets - Random Colour x 1,5013922066998,,B075ZZLCLC,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,93.9,0.939099
5 Star Office Whiteboard Wipes 100 Pack,5 Star Cleaning Wipes for Telephone Bactericidal Non-hazardous in Tub [Pack of 100],5018206739049,,B000I5W2CQ,TIER_4_REJECTED,TIER_2_LIKELY,10,96.9,0.969352
Jump Memory Foam Insoles 2pc,Pair of Memory Foam Insoles Cut to Size Men Women Ladies,5050375049475,,B00D2W66L0,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,79.3,0.792962
"Marksman 3/4"" Brass Threaded Tap Adaptor",Garden tap 3/4 bsp connector adapter threaded boat BW watering point Hose brass,5038673701653,,B01DKP1LV8,TIER_4_REJECTED,TIER_2_LIKELY,10,99.7,0.996821
Treat & Ease Clear Response Midstream Pregnancy Test 2 Pack,"midstream Pregnancy Test 2 Pack, 99% Accurate, Faster Than a Minute",5055257866973,,B08XQT8X57,TIER_4_REJECTED,TIER_2_LIKELY,10,95.0,0.950041
Just Stationery 2 Piece Correction Set,Just-Stationery Correction Set (Pack of 2),5013922060569,,B071S25DSV,TIER_4_REJECTED,TIER_2_LIKELY,10,98.3,0.982541
Smart Choice Christmas Chicken Bites Dog Treats Bauble 30g,"Pet Munchies Chicken Dog Training Treats, Grain Free Tasty Bites with Natural Real Meat, Low in Fat 50g",5052516116336,,B00GJVSYHU,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,89.4,0.894422
Dekton Latex-Coated Flexi Grip Supreme Work Gloves Medium,Dekton 8/M Flexi Grip Latex Coated Working Gloves | Ultimate Protection for DIY and Tradesmen | Ultra Grip Material | CE Cat 2 and EN388 Certified | Ideal for Protection in Various Task,5055441451787,,B0DKFYJBT7,TIER_4_REJECTED,TIER_2_LIKELY,10,99.8,0.997789
Artbox A4 Sketch Pad 40 Sheets,THE ART BOXTallon Sketch PAD - A4-40 Sheets,5013922056807,,B0070YCVYW,TIER_4_REJECTED,TIER_2_LIKELY,10,99.1,0.991063
151 Wallpaper Paste 6 Pint Pack,151 All Purpose Wallpaper Paste | Super Strong Wall Paper Adhesive - Ready in 3 Minutes | Suitable for All Types & Weights of Wallpaper | Easy To Use - Hangs Up To 5 Rolls (6 Pints),5013748000077,,B004WPCC0A,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,83.0,0.829735
A4 Zip 'N' Seal Envelopes 3-Pack,"A4+ Zip n Seal Clear Wallet Envelopes with Pocket - 3 Pack, Size 315mm x 230mm",5012128531750,,B0D8YWLKQZ,TIER_4_REJECTED,TIER_2_LIKELY,10,100.0,0.999731
Nuage Argan Oil Cleansing Facial Wipes Twin Pack,Nuagé Argan Oil Cleansing Facial Wipes with Chamomile Extract for All Skin Types Cleanses Moisturises and Refreshes (25 pack),5020535010461,,B077DCZYNM,TIER_4_REJECTED,TIER_2_LIKELY,10,99.4,0.994442
Masterplast Round Weekly Pill Organiser,"Masterplast 7 Day Medication & Vitamin Storage Organiser, Clear",5053249235172,,B07QLCG8N9,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,20.3,0.203281
Jokes & Gags Centipede Cyril Assorted Colours CDU,HTI Centipede Cyril: Assorted,5050837332619,,B00JQDM7EO,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,88.9,0.888607
Dekton Latex-Coated Flexi Grip Supreme Work Gloves Large,Dekton 9/L Flexi Grip Latex Coated Working Gloves | Ultimate Protection for DIY and Tradesmen | Ultra Grip Material | CE Cat 2 and EN388 Certified | Ideal for Protection in Various Task,5055441451800,,B0DKG1838H,TIER_4_REJECTED,TIER_2_LIKELY,10,99.8,0.997792
Artbox Eraser-Tipped Animal Print HB Pencils 10 Pack,"ART BOX Animal Print HB Pencils, Various, 10 Count (Pack of 1)",5013922063676,,B07P82DCG8,TIER_4_REJECTED,TIER_2_LIKELY,10,99.9,0.998735
100 Sheet Plain Duke Pad,"Just Stationery 3255 Plain Duke Pad,White,100 Sheet - Cover May Vary",5013922032559,,B00FEIFKIU,TIER_4_REJECTED,TIER_2_LIKELY,10,99.4,0.99371
Pestshield Mosquito & Insect Repellent Peel & Stick Patches 18 Pack,Pestshield Max Strength Citronella Patches Pack of 18,5053249270456,,B0CXTC5M69,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,64.7,0.646751
Smart Choice Chicken & Beef Soft Sticks Dog Treats 30 Pack 100g,"Wellness CORE Training Treats Chicken & Berries, Soft Grain Free Dog Snacks, Perfect Rewards for Training, 170g",5052516219044,,B0BGL9XPCY,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,88.6,0.885616
Glitter & Scented Gel Pens Assorted Colours 6 Pack,Anker International Stationary Glitter/Scented Gel Pens (Pack of 6),5012128516955,,B009ZB0EJW,TIER_4_REJECTED,TIER_2_LIKELY,10,99.9,0.999209
Artbox Colour Your Own Magnets 10 Pack Assorted,Art Box Colour Your Own Magnet (Pack of 10),5013922067131,,B00PKFWGS4,TIER_4_REJECTED,TIER_2_LIKELY,10,99.7,0.996944
Dekton Latex-Coated Flexi Grip Supreme Work Gloves XL,Dekton 10/XL Flexi Grip Latex Coated Working Gloves | Ultimate Protection for DIY and Tradesmen | Ultra Grip Material | CE Cat 2 and EN388 Certified | Ideal for Protection in Various Task,5055441451824,,B0DKG181Q3,TIER_4_REJECTED,TIER_2_LIKELY,10,100.0,0.999714
A4 Artists Sketch Pad 40 Sheet Assorted,"THE ART BOXArtbox 5682 A4 Sketch Pad (Sheet of 40), White",5013922056821,,B006V3DIM2,TIER_4_REJECTED,TIER_2_LIKELY,10,99.7,0.997161
Panasonic AA Zinc Batteries 4 Pack,Panasonic AA Size Battery,5410853032854,,B003FBPKI8,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,83.6,0.835647
Roadster Cob LED Work Light Assorted Colours CDU,3W COB Mini Work Light CHIP ON Board Bright LED Hand Torch Magnetic Back & Hook,5038673310435,,B07C9693YS,TIER_4_REJECTED,TIER_2_LIKELY,10,98.6,0.985876
Just Stationery White Post Cards 140mm X 100mm 48 Pack,"Tallon Just Stationery Post Card (Pack of 48), White-black, 140x100mm",5013922042527,,B00F8DJ8KC,TIER_4_REJECTED,TIER_2_LIKELY,10,99.6,0.99553
Kids Princess Design Gift Bag Extra Large Size Only(Group Image For Size Illustration Purpose Only),UK Greetings | Disney Princess Large Gift Bag for Her/Girl | Party Bags for Presents | Birthdays/Weddings/Mother's Day | Pink Design | 26.7 x 33 x 13.7 cm,5012128465208,,B0DQQFQ283,TIER_4_REJECTED,TIER_2_LIKELY,10,97.6,0.975904
Neon Gel Pens Assorted Colours 6 Pack,Anker 6 Neon Gel Pens,5012128485497,,B085DYN15B,TIER_4_REJECTED,TIER_2_LIKELY,10,99.4,0.993868
Just Stationery Assorted Neon Colours Gel Pens 6 Pack,6 Neon Gel Pens Assorted Colours-Ideal for Craft/School/Office,5013922012261,,B00BV6NNVA,TIER_4_REJECTED,TIER_2_LIKELY,10,99.8,0.99815
"Dekton Universal 1/2"" Hose Tap Connector","DEKTON 1/2""-5/8"" Hose Tap Adapter for 1/2"" to 3/4"" Tap – Durable, Easy-to-Install Connector for Garden Hoses | Perfect for Drip Irrigation Systems and Watering Tools | Universal Fit and Compatibility",5055441459349,,B0F4DG1X67,TIER_4_REJECTED,TIER_2_LIKELY,10,100.0,0.999907
"Regular Gel Pens Black, Red & Blue 6 Pack",A Star Regular Gel Pen Smooth Writting Black Red Blue Blister Stationery Office School(Pack of 8),5012128516979,,B07PKJ7MPG,TIER_4_REJECTED,TIER_2_LIKELY,10,99.7,0.997174
Just Stationery Blue Ink Handwriting Pens 4 Pack,"ART BOX 4 Hand Writing Pens, Blue Ink Only",5013922010182,,B07VWQVTW8,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,93.7,0.936878
Rowan Multi-Season Weed Control Fabric 1 X 1.5m,"Black Non-Woven Polypropylene Weed Control Fabric, 1 x 1.5m (1 Piece) - Easy to Use, Perfect for Trees, Borders, & Vegetable Gardens",5056170326681,,B087JWM38K,TIER_4_REJECTED,TIER_2_LIKELY,10,99.5,0.995261
Giftmaker Christmas Tartan Tissue Paper 10 Sheets,10 Sheets of Christmas Tissue Paper Traditional Present Wrapping Paper Gift Wrap with Seal Tabs (Tartan & Red Trees),5012128577468,,B0BFJ6JLBP,TIER_4_REJECTED,TIER_2_LIKELY,10,99.9,0.998543
Dekton 150mm Stainless Steel Imperial And Metric Markings Ruler,"Dekton 300MM Stainless Steel Ruler - Durable Ruler with Imperial and Metric Markings, Perfect for Precision Measurement, Features Hanging Hole for Convenient Storage",5055441408057,5055441408064.0,B00EBRSVBS,TIER_4_REJECTED,TIER_2_LIKELY,10,100.0,0.999992
Artbox Multi-Coloured Retractable Pens - One Large 1 Small,ART BOX Multi Coloured Pens 1 x 10 & 1 x 4 Colour Pens,5013922010755,,B076QB5M6R,TIER_4_REJECTED,TIER_2_LIKELY,10,98.7,0.987285
Nuage Nappy Rash Zinc & Castor Oil Cream 200ml,"Cotton Tree Zinc And Castor Oil Cream For Nappy Rash, White",5053249221397,,B09RWZZH6P,TIER_4_REJECTED,TIER_2_LIKELY,10,100.0,0.9996
JUST STATIONERY HB PENCILS WITH ERASERS 12 PACK ASSORTED,"Just Stationery 5019/96 HB Pencil with Eraser, Pack of 12",5013922050195,,B005VC6RPO,TIER_4_REJECTED,TIER_2_LIKELY,10,96.8,0.967634
151 Love Your Wood Assorted Anti Skid Pads 33 Pack,"151 Products Limited Adhesive Pads, Wood, 182023 cm",5050375014374,,B001C3Y3VQ,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,33.9,0.339076
Nuage Barrier Balm,"Nuage Hayfever & Allergen Barrier Balm – Traps Pollen, Allergens & Dust | Infused with Aloe Vera – Suitable for Daily Use (50g)",5020535017415,,B089579FV4,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,68.8,0.687644
Dekton Touch Grip Latex Coated Gardening Gloves 8/Medium,Dekton 8/M Gardening Latex Coated Gloves | Ultimate Protection for Gardening & Outdoor Tasks | Ultra Grip Material for Added Safety | Yellow Liner with Purple Latex Coating | For Extra Protection,5055441445618,,B0DHD7J886,TIER_4_REJECTED,TIER_2_LIKELY,10,100.0,0.999669
Pure Breed Rawhide Chewy Roll Dog Treat,"PureBreed Chewy Roll Rawhide Dog Treat, Low in Fat, High in Protein",5055566919445,,B0G3HPZ3GW,TIER_4_REJECTED,TIER_2_LIKELY,10,99.9,0.999356
Just Stationery Photographic 180 Sheet Memo Blocks Assorted,"180 Sheet Photo Note Pad Block, Assorted, 83 x 80 mm, 6065/72",5013922060651,,B00EHJFJK6,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,48.3,0.482528
Moody Stretchy Squeezy Funny Face With Rubber Hair CDU Assorted,Moody Faces Stress Ball - Assorted,5033849058555,,B004XQUGQK,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,10,17.5,0.174858
Nuage Face Mist Spray,Nuage Hayfever Cooling & Refreshing Face Mist Spray - Revives Dry Eyes & Skin | Suitable for Daily Use (15ml),5020535020972,,B0BT7SV3M9,TIER_4_REJECTED,TIER_2_LIKELY,10,95.0,0.950358
"Dekton Universal 1/2"" Hose Connector","DEKTON 1/2"" to 5/8"" Hose Connector | Durable Brass Construction | Easy to Install | Secure Fit for Garden Hoses | Compatible with Standard Hoses | Ideal for Irrigation and Watering Tasks",5055441459301,,B0F4DGNG76,TIER_4_REJECTED,TIER_2_LIKELY,10,95.8,0.957985
Smart Choice Strong Rubber Ring & Bone Dog Toy 2pc Assorted Colours,"Smart Choice Durable Pet Puppy Dog Squeaky Chew Bone Toys, Bite Resistant Non-Toxic Soft Natural TPR Rubber, Dog Pet Chew Tooth Cleaning Ring Toy (Green and Blue)",5052516112000,5052516201612.0,B088PD9PPQ,TIER_4_REJECTED,TIER_2_LIKELY,10,100.0,0.999806
World Of Pets Plastic Double Cat Face Pet Bowl 200ml Assorted Colours,"Whitefurze Double Pet Bowl, Assorted Colours, 27 cm",5052516114578,5016447000607.0,B09TB39TPC,TIER_4_REJECTED,TIER_2_LIKELY,5,99.9,0.999306
Ultratape Rhino Heavy Duty Spray Adhesive 500ml,2 X Ultratape Spray Adhesive 500ml,5027785807223,627624127984.0,B00U3ZA5KW,TIER_4_REJECTED,TIER_2_LIKELY,5,99.8,0.997845
Smart Choice Knotted Rope Ring Dog Toy 16cm Assorted Colours,"Nuts For Knots Rope Ring Dog Toy, Large, Assorted Colours",5052516217156,701029162570.0,B004BFVI9M,TIER_4_REJECTED,TIER_2_LIKELY,5,100.0,0.999588
Marksman Folding Lock Back Knife,Rolson 62848 Folding Lock-Back Knife,5038673570167,5029594628488.0,B071RZR4QM,TIER_4_REJECTED,TIER_2_LIKELY,5,99.8,0.998249
"Marksman Mini Bent Nose Pliers 4.5""",Amtech B3190 Mini Bent Nose Pliers with Spring,5038673510026,5032759008070.0,B00FS9P468,TIER_4_REJECTED,TIER_2_LIKELY,5,98.0,0.97963
Nuage 100% Acetone Fragrance-Free Gel Polish & Tip Remover 150ml,Nail HQ 100% Acetone Nail Polish Remover - 150ml - Express & Easy,5053249279978,5060903879634.0,B0CCVTRD74,TIER_4_REJECTED,TIER_2_LIKELY,5,98.9,0.98872
Elbow Grease Soap Stain Remover Bar 100g,Elbow Grease Stubborn Stain Remover Bar - Removes Stubborn Stains From Laundry | No Bleach (100g Bar),5053249245010,,B092QW8RGM,TIER_4_REJECTED,TIER_2_LIKELY,5,99.9,0.998946
Go Green Recycled Cellulose Kitchen Sponge 2 Pack,"mr.ECO Cellulose Kitchen Sponge, Hard, Set of 2, Green",5053249261751,8004925072274.0,B0DW528TNX,TIER_4_REJECTED,TIER_2_LIKELY,5,99.8,0.998289
Just Stationery Bubble Wrap 300mm X 4m,Just-Stationery Small 300 mm x 4 m Bubble Wrap,5013922062426,5013922061429.0,B0052X7WQU,TIER_4_REJECTED,TIER_2_LIKELY,5,99.7,0.996673
Auto Extreme Car Air Freshener Assorted Fragrances Clip Strip,"Ceeniu Smart Car Air Freshener, Waterless Ultrasonic, Auto ON/OFF, Plug-Free, Mint Ice Scent, French Natural Fragrance, 4-Month Supply, F26 Car Aroma Diffuser",5055319512213,,B0BP25DKB9,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,89.4,0.893943
World Of Pets Ball Launcher 62cm Assorted Colours,PetSafe Automatic Ball Launcher Dog Toy – Tennis Ball Throwing Machine for Dogs – Indoor or Outside Play – Easy-Open Packaging,5015302203115,,B017N6IF5U,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,0,11.3,0.112562
