SupplierTitle,AmazonTitle,match_type,EAN,EAN_OnPage,ASIN,bought_in_past_month,NetProfit,ROI,SellingPrice_incVAT,SupplierPrice_exVAT,bucket,inclusion_reason,confidence,verification_status,title_similarity,asin_product_count,supplier_category,SupplierURL,AmazonURL,ProfitMargin,Breakeven,fba_seller_count,fbm_seller_count,total_offer_count,validation_required,priority,price_ratio
TURBO JET AIR FRESHENER / SANITISER SPRAY WATERMELON 500ML,AIRESS TURBO JET AIR SANITISER 500ML (Watermelon),T1,5056239452023,5056239452023.0,B09WRX2BYC,,8.51158333333333,262.8654519250565,19.99,2.688,B,Strong absolute profit (>5 GBP); High ROI (263%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.5555555555555556,1,unknown,https://www.efghousewares.co.uk/turbo-jet-air-500ml-watermelon,https://www.amazon.co.uk/dp/B09WRX2BYC,51.09504752376187,9.7761,,,1.0,NO,HIGH,7.436755952380952
CRAFT HANDMADE,The Art and Craft of Handmade Books: Revised and Updated (Dover Crafts: Book Binding & Printing),T1,5024418720737,9780486800370.0,0486800377,,8.460333333333331,543.025246041934,16.99,1.008,B,Strong absolute profit (>5 GBP); High ROI (543%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.1818181818181818,1,unknown,https://www.efghousewares.co.uk/craft-handmade,https://www.amazon.co.uk/dp/0486800377,59.75515008828721,6.837599999999999,,,18.0,NO,HIGH,16.855158730158728
SUPER GAME 23 IN 11,"Chicken vs Hotdog – Hilarious Flip Challenge Party Game for Families, Kids & Adults | Fun Game for 2–10 Players | Includes Bonus Cards & Fast-Paced Fun",T1,5015934768167,5060579763718.0,B0D9HM75PP,,8.428333333333333,203.0923694779116,22.99,3.6,B,Strong absolute profit (>5 GBP); High ROI (203%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.05,9,unknown,https://www.efghousewares.co.uk/super-game-23-in-11,https://www.amazon.co.uk/dp/B0D9HM75PP,43.99304045237059,12.876,,,3.0,NO,HIGH,6.38611111111111
TALA STAINLESS STEEL FORKS SET OF 4,"Tala 16 Piece Stainless Steel Cutlery Set Includes 4 Knives, 4 Forks, 4 Dessert Spoons & 4 Teaspoons, Polished Beaded-Edge Design Premium 18/10 Rust-Resistant Steel",T1,5012904060252,5012904040896.0,B0FB9MFJK2,,8.395000000000001,187.8076062639821,26.61,3.92,B,Strong absolute profit (>5 GBP); High ROI (188%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.2105263157894736,2,unknown,https://www.efghousewares.co.uk/tala-stainless-steel-forks-set-of-4-116010,https://www.amazon.co.uk/dp/B0FB9MFJK2,37.857948139797074,16.536,,,1.0,NO,HIGH,6.788265306122449
TALA STAINLESS STEEL DESSERT SPOON SET OF 4 20/06,"Tala 16 Piece Stainless Steel Cutlery Set Includes 4 Knives, 4 Forks, 4 Dessert Spoons & 4 Teaspoons, Polished Beaded-Edge Design Premium 18/10 Rust-Resistant Steel",T1,5012904060207,5012904040896.0,B0FB9MFJK2,,8.395000000000001,187.8076062639821,26.61,3.92,B,Strong absolute profit (>5 GBP); High ROI (188%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.2631578947368421,2,Tala S,https://www.efghousewares.co.uk/tala-s/s-dessert-spoon-set-of-4-112055,https://www.amazon.co.uk/dp/B0FB9MFJK2,37.857948139797074,16.536,,,1.0,NO,HIGH,6.788265306122449
SANCTUARY GARDEN MIRROR ARCH WHITE 34.5 X 69.5 X 2.5CM,35X70Cm Scandi Coast Arch Mirror Your Garden With This Decorative Indoor Outdoor Mirror White Rustic,T1,5050565743114,697333380383.0,B09V7Y9K2D,,8.377916666666664,100.57523009203678,26.99,7.78,B,Strong absolute profit (>5 GBP); High ROI (101%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.3076923076923077,1,unknown,https://www.efghousewares.co.uk/sanctuary-garden-mirror-arch-white-34-5-x-69-5-x-2-5cm-120159,https://www.amazon.co.uk/dp/B09V7Y9K2D,37.24898110411262,16.936500000000002,,,4.0,NO,HIGH,3.4691516709511565
ESSCENTS HOME POTPOURRI 200GM ASSORTED,200g Esscents Fragrant Potpourri - 6 Assorted Scents Fragrances Home Fragrance Bags Bowl and Vase Decoration,T1,5024418040361,5024418040361.0,B08MPYKF33,,8.338999999999999,411.599210266535,22.29,1.476,B,Strong absolute profit (>5 GBP); High ROI (412%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.2857142857142857,1,unknown,https://www.efghousewares.co.uk/esscents-home-potpourri-200gm-asstd,https://www.amazon.co.uk/dp/B08MPYKF33,44.89367429340511,12.2832,,,2.0,NO,HIGH,15.101626016260163
DIECAST CASSEROLE POT 36CM,INTIGNIS® Casserole Pot with lid – Large 36cm |12 Litre | 16 Inches – Induction Compatible – GREBLON Ceramic Non Stick Chemical Free Coating Black,T1,5055490673338,5060875602940.0,B0CP9S7Q1T,,8.266666666666673,31.372549019607867,58.94,25.8,B,"Strong absolute profit (>5 GBP); Higher price point, possible demand; EAN-confirmed match",MEDIUM,VERIFIED,0.1363636363636363,1,unknown,https://www.efghousewares.co.uk/diecast-casserole-pot-36cm-1-9,https://www.amazon.co.uk/dp/B0CP9S7Q1T,16.830675262979312,49.01999999999999,,,4.0,NO,HIGH,2.2844961240310075
TIGER MIDI STAPLER STAPLES,TIGER MINI SMALL STAPLER WITH 1000 STAPLES (PACK OF 6),T1,5016873015060,5016873015060.0,B01MS8FAQB,,8.252416666666665,404.9272162250571,17.93,1.488,B,Strong absolute profit (>5 GBP); High ROI (405%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.375,1,unknown,https://www.efghousewares.co.uk/tiger-midi-stapler-staples,https://www.amazon.co.uk/dp/B01MS8FAQB,55.2308979364194,8.0271,,,2.0,NO,HIGH,12.049731182795698
PUREBREED KNOTS COLLAGEN BEEF LARGE,"10 Thick Beef Collagen Sticks for Dogs by Britten and James (15cm length). A Natural and Healthy Dental Chew Dog Treat - Long Lasting, Grain Free and Hypoallergenic",T1,5056683916331,5060348974864.0,B0FZWJC6V3,,8.194999999999999,460.3932584269662,18.99,1.23,B,Strong absolute profit (>5 GBP); High ROI (460%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.0909090909090909,1,unknown,https://www.efghousewares.co.uk/purebreed-knots-collagen-beef-large-118436,https://www.amazon.co.uk/dp/B0FZWJC6V3,51.78515007898894,9.156,,,1.0,NO,HIGH,15.439024390243901
HOME COLLECTION SILVER FRAME 6X8INCH,"Icona Bay - 10x8 inch Picture Frames - Silver, 6 Pack - Beautifully Detailed Moulding - Contemporary Picture Frame Set - Wall Mount or Table Top - Inspirations Collection",T1,5012128289378,669002365427.0,B07N7863ZT,,8.171666666666665,563.5632183908044,20.99,0.9,B,Strong absolute profit (>5 GBP); High ROI (564%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.1,1,unknown,https://www.efghousewares.co.uk/home-collection-silver-frame-6x8inch,https://www.amazon.co.uk/dp/B07N7863ZT,46.71748451643639,11.184,,,2.0,NO,HIGH,23.32222222222222
GLASS BOTTLE LINE PATTERNED 1L  ASSORTED,simpa Vintage Style Mix Colour Glass Bottles with Swing Top Lids. Octagonal 1L Bottles - Set of 6,T1,5024418617907,5059331002547.0,B0CVNG2GJ1,,8.161249999999999,283.3767361111111,18.99,2.33,B,Strong absolute profit (>5 GBP); High ROI (283%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.1538461538461538,1,unknown,https://www.efghousewares.co.uk/glass-bottle-line-patterned-1l-assorted-120571,https://www.amazon.co.uk/dp/B0CVNG2GJ1,51.57187993680884,9.1965,,,1.0,NO,HIGH,8.150214592274677
SEEDER POTS 10PC,simpa 24 Pack Biodegradable Fibre Seedling Pots. 288 Cells 45mm Square Transplanting Pots with Super Seeder.,T1,8721037027793,5059331232784.0,B0DF7J7BRY,,8.124583333333334,541.6388888888889,16.99,0.95,B,Strong absolute profit (>5 GBP); High ROI (542%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.0714285714285714,1,unknown,https://www.efghousewares.co.uk/seeder-pots-10pc-119277,https://www.amazon.co.uk/dp/B0DF7J7BRY,57.38375515008829,7.240499999999999,,,1.0,NO,HIGH,17.884210526315787
MEMORIAL CANDLE 108HR BURN IVORY,Bolsius Grave Light - White with Motif - Pack of 12 - Lily - Length Burning Time 70 Hours - Funeral Candle & Memorial Candles - Clean Burning - Without Palm Oil,T1,4002911596678,8717847200808.0,B0F9PMDRHL,,8.118333333333336,269.71207087486164,23.83,2.46,B,Strong absolute profit (>5 GBP); High ROI (270%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.1,1,unknown,https://www.efghousewares.co.uk/memorial-candle-108hr-burn-ivory,https://www.amazon.co.uk/dp/B0F9PMDRHL,40.88124213176669,14.088000000000005,,,1.0,NO,HIGH,9.686991869918698
TRIPLEWAX WASH & WAX 2.5L,"Chicken vs Hotdog – Hilarious Flip Challenge Party Game for Families, Kids & Adults | Fun Game for 2–10 Players | Includes Bonus Cards & Fast-Paced Fun for Christmas",T1,5010373245903,5060579763718.0,B0D9HM75PP,,8.108333333333333,181.3944817300522,22.99,3.92,B,Strong absolute profit (>5 GBP); High ROI (181%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.0,9,unknown,https://www.efghousewares.co.uk/triplewax-wash-wax-2-5l-107249,https://www.amazon.co.uk/dp/B0D9HM75PP,42.32274902131362,13.26,,,3.0,NO,HIGH,5.864795918367347
ASHLEY NON STICK FRYING PAN 20CM,"Laura Ashley 20cm Non Stick Frying Pan - Stylish BPA, PFOA-Free Forged Aluminium Frying Pan for Induction Hob - Easy to Wash & Oven Safe - Multi-Hob Compatible - 10 Years Guarantee - Dark Dove Grey",T1,5017403049999,5015826913118.0,B0DD64RXMM,,8.10833333333333,337.84722222222206,19.99,1.85,B,Strong absolute profit (>5 GBP); High ROI (338%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.2307692307692307,1,unknown,https://www.efghousewares.co.uk/ashley-non-stick-frying-pan-20cm-121997,https://www.amazon.co.uk/dp/B0DD64RXMM,48.67433716858428,10.26,,,2.0,NO,HIGH,10.805405405405404
FLORAL HANGING BURNER MAGNOLIA,Willow Tree Magnolia Hanging Ornament,T1,5061031651253,638713280145.0,B084ZXVV1J,,8.087,329.00732302685105,19.95,1.908,B,Strong absolute profit (>5 GBP); High ROI (329%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.4,1,unknown,https://www.efghousewares.co.uk/floral-hanging-burner-magnolia-118795,https://www.amazon.co.uk/dp/B084ZXVV1J,48.64360902255639,10.2456,,,2.0,NO,HIGH,10.455974842767295
DEKTON TORCH PRO LIGHT XT400 ENDURANCE,Dekton Pro Light Xp 2000 Professional Recharge Torch - 2000 Lumens / 300m Distance-Rechargeable Battery and Micro USB Cable (Included)| Ip44 - Rated Waterproof| Robust Aluminium Alloy Exterior,T1,5055441438085,5055441438115.0,B07PBR411D,,8.075,131.72920065252853,24.99,5.58,B,Strong absolute profit (>5 GBP); High ROI (132%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.1666666666666666,5,unknown,https://www.efghousewares.co.uk/dekton-torch-pro-light-xt400-endurance,https://www.amazon.co.uk/dp/B07PBR411D,38.775510204081634,15.3,,,5.0,NO,HIGH,4.478494623655914
APOLLO ZEUS 5.5 INCH SCISSORS,Artman Instruments Scissors 5.5 inches Straight Gold Plated Handle with Tungsten Carbide Inserts Extra Sharp and Durable by Wise LINKERS,T1,5026180064842,703168836701.0,B01MQYE9HC,,8.07,640.4761904761905,16.92,0.71,B,Strong absolute profit (>5 GBP); High ROI (640%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.1111111111111111,1,unknown,https://www.efghousewares.co.uk/apollo-zeus-5-5-inch-scissors,https://www.amazon.co.uk/dp/B01MQYE9HC,57.234042553191486,7.236,,,1.0,NO,HIGH,23.83098591549296
MASON SNAP-OFF KNIFE SET TRANSPARENT 3 PIECES,"Ross Henery Professional 8PC-BBACR19 Knives, 8 Piece Kitchen Knife Set in Stylish Acrylic Block Set",T1,5060298504548,5060656969705.0,B07ZNBTHVT,,8.056666666666667,579.6163069544364,25.16,0.84,B,Strong absolute profit (>5 GBP); High ROI (580%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.0833333333333333,1,unknown,https://www.efghousewares.co.uk/mason-snap-off-knife-set-transparent-3-pieces-123885,https://www.amazon.co.uk/dp/B07ZNBTHVT,38.42607313195548,15.492,,,2.0,NO,HIGH,29.952380952380953
AMTECH CORE DRILL 50MM,Amtech F1195 50mm and 110mm Core drill with extension bar,T1,5032759021512,5032759028627.0,B001TDWLU4,,8.056666666666665,134.5019476905954,26.9,5.44,B,Strong absolute profit (>5 GBP); High ROI (135%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.5,2,unknown,https://www.efghousewares.co.uk/amtech-core-drill-50mm,https://www.amazon.co.uk/dp/B001TDWLU4,35.94052044609665,17.232000000000003,,,4.0,NO,HIGH,4.94485294117647
PRO USER SANDER PAD SET,"Crafty Products 2 x Replacement Hook Pads for Detail Sanders, with 3mm Foam Backing, Self Adhesive",T1,5017403095392,658556104866.0,B09QLJ7FSP,,8.045,604.8872180451127,15.99,0.78,B,Strong absolute profit (>5 GBP); High ROI (605%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.0,1,unknown,https://www.efghousewares.co.uk/pro-user-sander-pad-set,https://www.amazon.co.uk/dp/B09QLJ7FSP,60.37523452157598,6.336,,,2.0,NO,HIGH,20.5
ASHLEY NON STICK FRYING PAN 24CM,Tooltime Solid Brass 4 Way Outside Garden Tap Multi Adaptor with Hose Connectors RRP £39.99,T1,5017403069997,5017403069997.0,B00DQ7YD6Q,,8.034999999999998,289.0287769784172,18.99,2.23,B,Strong absolute profit (>5 GBP); High ROI (289%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.0,1,unknown,https://www.efghousewares.co.uk/ashley-non-stick-frying-pan-24cm-121998,https://www.amazon.co.uk/dp/B00DQ7YD6Q,50.77409162717219,9.348,,,1.0,NO,HIGH,8.515695067264573
PLUSHY SOFA COVERS 2 SEATER GREY,"MAXIJIN Thick Velvet Sofa Covers 2 Seater Super Stretchy Loveseat Covers for Living Room Dogs Cat Pet Plush Love Seat Couch Slipcovers Elastic Furniture Protector (2 Seater, Grey)",T1,5060906340438,747839004754.0,B085HS4J9M,,8.018333333333334,103.1960531960532,28.15,7.22,B,Strong absolute profit (>5 GBP); High ROI (103%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.1538461538461538,1,unknown,https://www.efghousewares.co.uk/plushy-sofa-covers-2-seater-grey-124052,https://www.amazon.co.uk/dp/B085HS4J9M,34.18117229129663,18.528,,,1.0,NO,HIGH,3.8988919667590025
"CHRISTMAS CRACKER 8 X12.5"" PREMIUM RED ROBIN",Crackers Ltd Set of 6 large silver glitter Fairytale design Christmas Crackers by Robin Reed,T1,5015302170158,5055733872658.0,B0FBHM5XSM,,8.016666666666671,97.52635847526363,29.0,7.67,B,Strong absolute profit (>5 GBP); Moderate ROI (98%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.1666666666666666,1,unknown,https://www.efghousewares.co.uk/christmas-cracker-8-x12-5-premium-red-robin-121333,https://www.amazon.co.uk/dp/B0FBHM5XSM,33.172413793103466,19.38,,,1.0,NO,HIGH,3.7809647979139505
SECURPAK GLASS  PLATED SLOTTED ZP 38MM,100 of 25 Picture Mirror Hanging Round Glass Plate Brass Plated Slotted 38Mm,T1,5019923200904,5053988024969.0,B00CBCUO3I,,7.925000000000002,654.9586776859505,15.99,0.66,B,Strong absolute profit (>5 GBP); High ROI (655%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.3333333333333333,1,unknown,https://www.efghousewares.co.uk/securpak-glass-plated-slotted-zp-38mm-92890,https://www.amazon.co.uk/dp/B00CBCUO3I,59.47467166979364,6.48,,,3.0,NO,HIGH,24.227272727272727
NON SLIP GRIP 4PC,Gain The Edge Football Grip Socks 3.0-2pc and 4pc Set - Non Slip Football Socks - Updated Model,T1,5056239423948,5061057620257.0,B0DQTXB6L5,,7.920333333333333,508.3654257595207,16.99,1.008,B,Strong absolute profit (>5 GBP); High ROI (508%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.3636363636363636,1,unknown,https://www.efghousewares.co.uk/non-slip-grip-4pc,https://www.amazon.co.uk/dp/B0DQTXB6L5,55.94114184814597,7.4856,,,1.0,NO,HIGH,16.855158730158728
MASON POWER BIT SET 11 PIECES,"NEIKO 01148A Hex Allen Power Bit Set, 11-Piece Metric Sizes 1.5mm to 8mm | Magnetic Hex Head Bits | 3 Quick Release Shanks | Premium S2 Steel | Compatible with Power Drills and Impact Drivers",T1,5060298505880,816914023093.0,B086RJW49Q,,7.900000000000001,568.3453237410072,16.2,0.84,B,Strong absolute profit (>5 GBP); High ROI (568%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.074074074074074,1,unknown,https://www.efghousewares.co.uk/mason-power-bit-set-11-pieces-123929,https://www.amazon.co.uk/dp/B086RJW49Q,58.518518518518526,6.72,,,4.0,NO,HIGH,19.285714285714285
MUNCH CRUNCH SERRANO HAM/TURKEY TREAT,"Munch & Crunch Serrano Ham Dog Treats With Turkey, Bumper Box 12 Bags",T1,5053249260976,5053249260983.0,B0C28RDF1T,,7.8775,504.96794871794873,20.58,1.01,B,Strong absolute profit (>5 GBP); High ROI (505%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.2727272727272727,1,unknown,https://www.efghousewares.co.uk/munch-crunch-serrano-ham-turkey-treat,https://www.amazon.co.uk/dp/B0C28RDF1T,45.932944606414,11.127,,,2.0,NO,HIGH,20.376237623762375
BLACKSPUR 5PCE COMB SPANNER SET,"DURATECH 12-Piece Combination Spanner Set, Open End Wrench Set, Matte Chrome-Plated, Chrome Vanadium Steel, DIN 3113, Metric, 6-22mm, 12-Point, with Storage Pouch",T1,5017403382607,6931213200236.0,B0BGXBY8N6,,7.874999999999997,336.53846153846143,18.99,1.79,B,Strong absolute profit (>5 GBP); High ROI (337%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.05,2,unknown,https://www.efghousewares.co.uk/blackspur-5pce-comb-spanner-set,https://www.amazon.co.uk/dp/B0BGXBY8N6,49.76303317535544,9.54,,,2.0,NO,HIGH,10.608938547486032
BUTANE GAS CAN 190G,6 x 190g Butane-Propane Mixture Pierceable Gas Can Cartridges for Camping Stoves With Gas Stop System Complies With EN 417,T1,8711252791050,5050991405396.0,B0F9GPMQB2,,7.86625,454.6965317919076,16.95,1.18,B,Strong absolute profit (>5 GBP); High ROI (455%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.2,1,unknown,https://www.efghousewares.co.uk/butane-gas-can,https://www.amazon.co.uk/dp/B0F9GPMQB2,55.690265486725664,7.510499999999999,,,1.0,NO,HIGH,14.364406779661017
BRIGHT & HOMELY MULTI-PURPOSE WORK GLOVES EXTRA LARGE,10 Pairs - Click 2000 MP1 Multi Purpose Work Builders Safety Gloves Sizes M L XL (Extra Large),T1,5050796010931,703327448004.0,B00VXMR8DG,,7.783333333333332,701.201201201201,17.5,0.56,B,Strong absolute profit (>5 GBP); High ROI (701%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.1176470588235294,1,unknown,https://www.efghousewares.co.uk/bright-homely-work-gloves-extra-large-pack-of-12-115979,https://www.amazon.co.uk/dp/B00VXMR8DG,53.37142857142856,8.16,,,2.0,NO,HIGH,31.249999999999996
ADORN FLOWER VASE 18.5X10.5CM,"Plastia Floor Vase Insert for Flower Vases 24 x 10,5 cm (2-Pack) - Insert for Plastic Floor Vases - Vase Insert for Grave Vase",T1,6923456810853,8594208870876.0,B09ZPRSS6W,,7.776666666666666,536.3218390804597,18.08,0.9,B,Strong absolute profit (>5 GBP); High ROI (536%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.1666666666666666,1,unknown,https://www.efghousewares.co.uk/adorn-flower-vase-18-5x10-5cm-115847,https://www.amazon.co.uk/dp/B09ZPRSS6W,51.61504424778761,8.748,,,1.0,NO,HIGH,20.088888888888885
WHAM CRYSTAL 45LTR SMOKE BOX & LID,"Wham Crystal 5x 45L Plastic Storage Boxes with Lids Tint Smoke (Black). Medium Size, Strong (Pack of 5, 45 Litre). Made in the UK",T1,5038135251351,5057604507881.0,B0CH8LG8LH,,7.763333333333329,154.64807436918983,37.48,4.47,B,"Strong absolute profit (>5 GBP); High ROI (155%); Higher price point, possible demand; EAN-confirmed match",HIGH,VERIFIED,0.15,1,unknown,https://www.efghousewares.co.uk/wham-crystal-45ltr-smoke-box-lid-121470,https://www.amazon.co.uk/dp/B0CH8LG8LH,24.855923159018133,28.164,,,2.0,NO,HIGH,8.384787472035795
BLACK HYPNOSIS EDT 100ML POUR FEMME EACH,Modaleo - Women Perfume Eau de Spray for Her Women’s Fragrance EDP EDT 100ml / Gift Wrap Pack (2 x Black Hypnosis Perfume Women),T1,5055170280535,304062377798.0,B0B6GNTL8P,,7.7376666666666685,408.5357268567407,17.0,1.344,B,Strong absolute profit (>5 GBP); High ROI (409%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.2105263157894736,1,unknown,https://www.efghousewares.co.uk/black-hypnosis-edt-100ml-pour-femme-each-110151,https://www.amazon.co.uk/dp/B0B6GNTL8P,54.61882352941178,7.7148,,,1.0,NO,HIGH,12.648809523809524
REXONA ROLL ON SENSITIVE MENS 50ML PK6,6 x Rexona Men 'Sensitive Roll-On Deodorant 50 ml,T1,8717644323588,50097081.0,B071R6F273,,7.729999999999998,109.9573257467994,24.24,6.48,B,Strong absolute profit (>5 GBP); High ROI (110%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.125,1,unknown,https://www.efghousewares.co.uk/rexona-roll-on-50ml-sensitive-mens-pk6,https://www.amazon.co.uk/dp/B071R6F273,38.26732673267325,14.964,,,1.0,NO,HIGH,3.74074074074074
PRITT ORIGINAL STICK 43G,Logitech C270 HD Webcam 960-001063,T1,96010242,7438626599548.0,B005KKHA0S,,7.593000000000001,220.5984892504358,18.39,2.8920000000000003,B,Strong absolute profit (>5 GBP); High ROI (221%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.0,1,unknown,https://www.efghousewares.co.uk/pritt-stick-43g,https://www.amazon.co.uk/dp/B005KKHA0S,49.54649265905384,9.2784,,,16.0,NO,HIGH,6.358921161825726
FESTIVE MAGIC LED LIGHTS 100 MULTI,"Hand Operated Flying Toy Drone for Kids, 360° Hands Free Motion Sensors Mini Drone with Cool LED Lights, Easy Indoor Small UFO Toy Flying Ball Drone for 6 7 8 9 10+ Year Old Boys and Girls",T1,4894158092637,792105979663.0,B0D83GCC8H,,7.588333333333332,151.16201859229744,22.99,4.47,B,Strong absolute profit (>5 GBP); High ROI (151%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.0344827586206896,4,unknown,https://www.efghousewares.co.uk/festive-magic-100-led-lights-multi-colour-105338,https://www.amazon.co.uk/dp/B0D83GCC8H,39.60852544584601,13.884,,,1.0,NO,HIGH,5.14317673378076
NORTHERN LIGHTS LAMP,"Christmas Lights Sensory Lights Gifts for Girls Women, 18 Colors Bedside Lamps Northern Lights Projector, Remote Timer Galaxy Light, Soothing-for-Sleep Mood Lighting, Galaxy Projector, Aurora Decor",T1,5010792748948,6930007741641.0,B0D14XDDHC,,7.581666666666666,80.22927689594354,29.99,8.9,B,Strong absolute profit (>5 GBP); Moderate ROI (80%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.0952380952380952,1,unknown,https://www.efghousewares.co.uk/northern-lights-lamp-114696,https://www.amazon.co.uk/dp/B0D14XDDHC,30.336778926308767,20.892,,,1.0,NO,HIGH,3.3696629213483145
MILESTONES MIRROR PHOTO TRINKET BOX,"TOSY Magnet Pyramid Glow - 1 Cube Transforms into 1 Billion Shapes, 12 pieces, 243 Magnets, Glowing, Christmas Stocking Stuffers Gift for Kids, Holographic Design, Creative Puzzle STEM/STEAM Toy",T1,5063322017359,810096711038.0,B0DMSPF13X,,7.545000000000004,122.88273615635188,24.69,5.59,B,Strong absolute profit (>5 GBP); High ROI (123%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.0,7,unknown,https://www.efghousewares.co.uk/milestones-mirror-photo-trinket-box-114751,https://www.amazon.co.uk/dp/B0DMSPF13X,36.67071688942893,15.636,,,1.0,NO,HIGH,4.416815742397138
SNOW WHITE BAUBLE 8 PACK (ASSORTED COLOURS,"SLEETLY Assorted Color Baubles for Farmhouse Tree Holiday Xmas Decorations for Christmas, Shatterproof Plastic 3.15 Inch Glitter Snow Balls, Ornament Set of 12",T1,5050565193117,850056792608.0,B0D2BLF22G,,7.541666666666665,542.5659472422061,17.99,0.84,B,Strong absolute profit (>5 GBP); High ROI (543%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.0526315789473684,1,unknown,https://www.efghousewares.co.uk/snow-white-bauble-8-pack-assorted-colours-103748,https://www.amazon.co.uk/dp/B0D2BLF22G,50.30572540300167,8.94,,,2.0,NO,HIGH,21.416666666666664
TONKITA ECO DISH BRUSH,"YunSCM 2PCS 700C Bike Heavy Duty Tubes 700x25C 700x28C 700x30C 700x32C 700x34C ETRTO 25/34-622 FV80mm Long Presta Valve 28"" Inner Tubes Compatible with 700x25C/28C/30C/32C/34C bike Tyre Tubes",T1,8008990006790,712673032072.0,B08HJX6WJQ,,7.538333333333337,697.9938271604941,14.89,0.53,B,Strong absolute profit (>5 GBP); High ROI (698%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.0,1,unknown,https://www.efghousewares.co.uk/tonkita-eco-dish-brush,https://www.amazon.co.uk/dp/B08HJX6WJQ,60.75218267293487,5.844,,,1.0,NO,HIGH,28.09433962264151
PRIMA DINNER SET 16PCE WHITE,"Amazon Basics 18-Piece Dinnerware Set, Service for 6, White",T1,5038673111971,841710129656.0,B019EEUQ2O,,7.534999999999997,60.37660256410254,38.37,11.93,B,"Strong absolute profit (>5 GBP); Moderate ROI (60%); Higher price point, possible demand; EAN-confirmed match",HIGH,VERIFIED,0.125,1,unknown,https://www.efghousewares.co.uk/prima-dinner-set-16pce-white,https://www.amazon.co.uk/dp/B019EEUQ2O,23.565285379202496,29.328,,,5.0,NO,HIGH,3.2162615255658005
MARBL EMUG 8X10.3CM,"Smilatte 14 Ounce Unique Coffee Mugs, EM068 Novelty Marble Ceramic Cup with Large Handle for Home and Office, Microwave Dishwasher Safe, Set of 4, Gray",T1,6923456811973,731041764469.0,B09CYBZTSG,,7.524999999999999,541.36690647482,19.95,0.84,B,Strong absolute profit (>5 GBP); High ROI (541%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.0,1,unknown,https://www.efghousewares.co.uk/marbl-emug-8x10-3cm,https://www.amazon.co.uk/dp/B09CYBZTSG,45.26315789473684,10.920000000000002,,,2.0,NO,HIGH,23.75
